input_date,daily_dist_mrv,daily_voyage_time_mrv,daily_speed_mrv,daily_fuel_mrv,num
2022-01-25 09:00:00+00:00,471.5,24.0,19.65,150.27,3
2022-01-26 08:00:00+00:00,363.9,23.0,15.82,81.29,3
2022-01-27 08:00:00+00:00,384.9,24.0,16.04,82.25,3
2022-01-28 08:00:00+00:00,363.2,24.0,15.13,72.33,3
2022-01-29 08:00:00+00:00,101.1,7.5,13.48,27.06,3
2022-01-30 08:00:00+00:00,0.0,0.0,,8.3,3
2022-01-31 08:00:00+00:00,384.2,19.0,20.22,108.45,3
2022-02-01 06:30:00+00:00,500.6,22.5,22.25,121.46,3
2022-02-02 06:30:00+00:00,50.4,6.5,7.75,24.8,3
2022-02-03 06:30:00+00:00,250.4,13.0,19.26,78.74,3
2022-02-04 06:30:00+00:00,173.2,12.1,14.31,28.75,3
2022-02-05 06:30:00+00:00,214.0,11.0,19.45,66.23,3
2022-02-06 06:30:00+00:00,501.6,24.0,20.9,137.61,3
2022-02-07 08:00:00+00:00,529.4,25.5,20.76,156.58,3
2022-02-08 08:00:00+00:00,499.0,24.0,20.79,163.35,3
2022-02-09 09:00:00+00:00,503.6,25.0,20.14,137.1,3
2022-02-10 09:00:00+00:00,208.0,12.5,16.64,53.03,3
2022-02-11 10:00:00+00:00,427.6,25.0,17.1,102.58,3
2022-02-12 10:00:00+00:00,182.4,12.5,14.59,44.94,3
2022-02-13 10:00:00+00:00,393.0,24.0,16.38,111.28,3
2022-02-14 10:00:00+00:00,490.4,24.0,20.43,148.79,3
2022-02-15 11:00:00+00:00,500.3,25.0,20.01,151.68,3
2022-02-16 11:00:00+00:00,281.8,20.7,13.61,59.24,3
2022-02-17 11:00:00+00:00,275.3,22.8,12.07,44.91,3
2022-02-18 11:00:00+00:00,106.0,14.7,7.21,23.67,3
2022-02-19 11:00:00+00:00,324.6,18.2,17.84,119.97,3
2022-02-20 12:00:00+00:00,199.8,15.0,13.32,59.11,3
2022-02-21 12:00:00+00:00,74.0,4.0,18.5,22.02,3
2022-02-22 12:00:00+00:00,320.1,20.3,15.77,77.68,3
2022-02-23 12:00:00+00:00,343.1,24.0,14.3,75.44,3
2022-02-24 12:00:00+00:00,40.8,4.0,10.2,13.99,3
2022-02-25 12:00:00+00:00,365.8,20.7,17.67,111.56,3
2022-02-26 11:00:00+00:00,121.3,9.0,13.48,36.71,3
2022-02-27 11:00:00+00:00,228.0,16.0,14.25,42.61,3
2022-02-28 11:00:00+00:00,53.9,7.0,7.7,21.41,3
2022-03-01 11:00:00+00:00,46.1,3.5,13.17,20.2,3
2022-03-02 11:00:00+00:00,0.0,0.0,,10.85,3
2022-03-03 11:00:00+00:00,99.2,5.5,18.04,30.58,3
2022-03-04 11:00:00+00:00,158.4,9.5,16.67,48.94,3
2022-03-05 11:00:00+00:00,437.5,24.0,18.23,121.57,3
2022-03-06 11:00:00+00:00,433.8,24.0,18.08,124.11,3
2022-03-07 11:00:00+00:00,446.2,24.0,18.59,121.67,3
2022-03-08 11:00:00+00:00,460.5,24.0,19.19,125.76,3
2022-03-09 11:00:00+00:00,443.9,24.0,18.5,131.34,3
2022-03-10 10:00:00+00:00,405.9,23.0,17.65,104.86,3
2022-03-11 10:00:00+00:00,412.5,24.0,17.19,101.72,3
2022-03-12 10:00:00+00:00,221.4,17.5,12.65,55.19,3
2022-03-13 10:00:00+00:00,419.0,24.0,17.46,113.81,3
2022-03-14 09:00:00+00:00,326.4,15.5,21.06,72.12,3
2022-03-15 09:00:00+00:00,460.5,24.0,19.19,134.27,3
2022-03-16 09:00:00+00:00,451.2,24.0,18.8,137.74,3
2022-03-17 09:00:00+00:00,447.7,24.0,18.65,139.29,3
2022-03-18 08:00:00+00:00,424.4,23.0,18.45,122.16,3
2022-03-19 08:00:00+00:00,436.8,24.0,18.2,139.09,3
2022-03-20 08:00:00+00:00,93.9,7.0,13.41,30.63,3
2022-03-21 08:00:00+00:00,45.1,4.0,11.28,17.68,3
2022-03-22 08:00:00+00:00,14.6,1.2,12.17,9.66,3
2022-03-23 08:00:00+00:00,0.0,0.0,,6.53,3
2022-03-24 08:00:00+00:00,0.0,0.0,,6.88,3
2022-03-25 08:00:00+00:00,0.0,0.0,,7.02,3
2022-03-26 08:00:00+00:00,0.0,0.0,,7.3,3
2022-03-27 08:00:00+00:00,0.0,0.0,,7.01,3
2022-03-28 08:00:00+00:00,0.0,0.0,,7.03,3
2022-03-29 08:00:00+00:00,0.0,0.0,,6.5,3
2022-03-30 08:00:00+00:00,20.4,2.0,10.2,11.45,3
2022-03-31 08:00:00+00:00,247.6,12.0,20.63,70.4,3
2022-04-01 08:00:00+00:00,499.2,24.0,20.8,128.27,3
2022-04-02 07:00:00+00:00,481.0,23.0,20.91,116.89,3
2022-04-03 06:00:00+00:00,480.4,23.0,20.89,117.55,3
2022-04-04 06:00:00+00:00,487.7,24.0,20.32,125.41,3
2022-04-05 05:00:00+00:00,471.9,23.0,20.52,119.13,3
2022-04-06 04:00:00+00:00,462.1,23.0,20.09,112.85,3
2022-04-07 04:00:00+00:00,473.1,24.0,19.71,111.99,3
2022-04-08 04:00:00+00:00,472.4,24.0,19.68,130.69,3
2022-04-09 04:00:00+00:00,473.8,24.0,19.74,142.04,3
2022-04-10 04:00:00+00:00,412.9,24.0,17.2,90.35,3
2022-04-11 04:00:00+00:00,425.5,24.0,17.73,71.63,3
2022-04-12 04:00:00+00:00,235.5,16.0,14.72,32.43,3
2022-04-13 04:00:00+00:00,0.0,0.0,,9.98,3
2022-04-14 04:00:00+00:00,0.0,0.0,,9.2,3
2022-04-15 04:00:00+00:00,0.0,0.0,,8.48,3
2022-04-16 04:00:00+00:00,22.5,2.5,9.0,10.49,3
2022-04-17 04:00:00+00:00,31.0,2.5,12.4,15.33,3
2022-04-18 04:00:00+00:00,42.1,3.0,14.03,16.2,3
2022-04-19 04:00:00+00:00,165.6,12.3,13.46,26.61,3
2022-04-20 04:00:00+00:00,70.5,4.2,16.79,15.35,3
2022-04-21 04:00:00+00:00,7.4,0.0,,7.55,3
2022-04-22 04:00:00+00:00,93.7,8.5,11.02,20.58,3
2022-04-23 04:00:00+00:00,3.3,0.4,8.25,5.76,3
2022-04-24 04:00:00+00:00,0.0,0.0,,3.43,3
2022-04-25 04:00:00+00:00,0.0,0.0,,3.55,3
2022-04-26 04:00:00+00:00,0.0,0.0,,3.19,3
2022-04-27 04:00:00+00:00,7.2,0.0,,2.53,3
2022-04-28 04:00:00+00:00,0.0,0.0,,0.0,3
2022-04-29 04:00:00+00:00,0.0,0.0,,0.0,3
2022-04-30 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-01 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-02 04:00:00+00:00,1.9,0.0,,2.36,3
2022-05-03 04:00:00+00:00,0.0,0.0,,3.43,3
2022-05-04 04:00:00+00:00,0.0,0.0,,3.43,3
2022-05-05 04:00:00+00:00,7.4,0.0,,2.72,3
2022-05-06 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-07 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-08 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-09 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-10 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-11 04:00:00+00:00,0.0,0.0,,0.0,3
2022-05-12 04:00:00+00:00,0.0,0.0,,6.97,3
2022-05-13 04:00:00+00:00,0.0,0.0,,5.87,3
2022-05-14 04:00:00+00:00,4.1,0.0,,9.01,3
2022-05-15 04:00:00+00:00,0.0,0.0,,9.29,3
2022-05-16 04:00:00+00:00,3.2,0.0,,7.09,3
2022-05-17 04:00:00+00:00,0.0,0.0,,6.65,3
2022-05-18 04:00:00+00:00,44.3,3.5,12.66,13.75,3
2022-05-19 04:00:00+00:00,130.8,9.5,13.77,22.35,3
2022-05-20 04:00:00+00:00,110.9,5.5,20.16,17.39,3
2022-05-21 04:00:00+00:00,30.9,2.5,12.36,13.25,3
2022-05-22 04:00:00+00:00,301.0,21.85,13.78,47.17,3
2022-05-23 03:00:00+00:00,232.2,16.65,13.95,39.51,3
2022-05-24 03:00:00+00:00,32.4,2.0,16.2,14.34,3
2022-05-25 03:00:00+00:00,26.2,1.3,20.15,13.59,3
2022-05-26 03:00:00+00:00,73.0,5.8,12.59,15.91,3
2022-05-27 03:00:00+00:00,24.0,2.1,11.43,11.3,3
2022-05-28 03:00:00+00:00,370.9,24.0,15.45,72.07,3
2022-05-29 03:00:00+00:00,384.8,25.0,15.39,73.76,3
2022-05-30 04:00:00+00:00,342.4,24.0,14.27,63.81,3
2022-05-31 04:00:00+00:00,14.7,1.3,11.31,12.13,3
2022-06-01 04:00:00+00:00,50.5,4.8,10.52,15.27,3
2022-06-02 04:00:00+00:00,0.0,0.0,,8.96,3
2022-06-03 04:00:00+00:00,285.4,15.3,18.65,84.79,3
2022-06-04 04:00:00+00:00,471.6,24.0,19.65,145.16,3
2022-06-06 04:00:00+00:00,239.7,15.0,15.98,53.31,3
2022-06-07 04:00:00+00:00,5.7,0.8,7.13,12.57,3
2022-06-08 04:00:00+00:00,376.5,20.4,18.46,102.67,3
2022-06-09 04:00:00+00:00,494.3,25.0,19.77,129.16,3
2022-06-10 06:00:00+00:00,458.0,25.0,18.32,131.11,3
2022-06-11 07:00:00+00:00,445.0,25.0,17.8,131.59,3
2022-06-12 07:00:00+00:00,446.0,24.0,18.58,125.03,3
2022-06-13 08:00:00+00:00,441.2,25.0,17.65,136.55,3
2022-06-14 08:00:00+00:00,410.1,24.0,17.09,133.78,3
2022-06-15 09:00:00+00:00,461.6,25.0,18.46,132.92,3
2022-06-16 09:00:00+00:00,445.4,24.0,18.56,117.75,3
2022-06-17 10:00:00+00:00,460.5,25.0,18.42,121.09,3
2022-06-18 10:00:00+00:00,434.7,24.0,18.11,120.69,3
2022-06-19 10:00:00+00:00,65.8,16.5,3.99,81.78,3
2022-06-20 10:00:00+00:00,375.0,23.8,15.76,76.54,3
2022-06-21 10:00:00+00:00,464.6,24.0,19.36,131.95,3
2022-06-22 10:00:00+00:00,140.9,8.6,16.38,44.76,3
2022-06-23 10:00:00+00:00,269.8,20.8,12.97,43.67,3
2022-06-24 10:00:00+00:00,324.1,24.0,13.5,47.68,3
2022-06-25 10:00:00+00:00,161.8,11.5,14.07,30.39,3
2022-06-26 10:00:00+00:00,0.0,0.0,,12.84,3
2022-06-27 10:00:00+00:00,2.8,0.5,5.6,15.7,3
2022-06-28 10:00:00+00:00,0.0,0.0,,10.22,3
2022-06-29 10:00:00+00:00,0.0,0.0,,10.88,3
2022-06-30 10:00:00+00:00,150.5,10.1,14.9,36.88,3
2022-07-01 10:00:00+00:00,90.1,6.4,14.08,21.91,3
2022-07-02 10:00:00+00:00,45.3,3.1,14.61,20.9,3
2022-07-03 10:00:00+00:00,0.0,0.0,,14.29,3
2022-07-04 10:00:00+00:00,9.9,1.0,9.9,16.5,3
2022-07-05 10:00:00+00:00,154.5,7.9,19.56,48.91,3
2022-07-06 10:00:00+00:00,507.8,24.0,21.16,132.39,3
2022-07-07 10:00:00+00:00,507.9,24.0,21.16,133.92,3
2022-07-08 10:00:00+00:00,187.8,10.5,17.89,50.04,3
2022-07-09 10:00:00+00:00,50.1,6.0,8.35,20.02,3
2022-07-10 10:00:00+00:00,385.8,24.0,16.08,67.68,3
2022-07-11 09:00:00+00:00,289.0,17.4,16.61,58.17,3
2022-07-12 09:00:00+00:00,198.2,12.4,15.98,43.28,3
2022-07-13 09:00:00+00:00,440.6,24.0,18.36,84.63,3
2022-07-14 08:00:00+00:00,445.1,23.0,19.35,93.14,3
2022-07-15 08:00:00+00:00,415.3,24.0,17.3,94.27,3
2022-07-16 07:00:00+00:00,354.0,23.0,15.39,59.1,3
2022-07-17 07:00:00+00:00,372.6,24.0,15.53,63.24,3
2022-07-18 06:00:00+00:00,351.1,23.0,15.27,61.83,3
2022-07-19 06:00:00+00:00,363.5,24.0,15.15,47.3,3
2022-07-20 05:00:00+00:00,341.6,23.0,14.85,44.42,3
2022-07-21 05:00:00+00:00,340.9,24.0,14.2,48.4,3
2022-07-22 04:00:00+00:00,344.6,23.0,14.98,66.6,3
2022-07-23 04:00:00+00:00,273.5,19.1,14.32,52.07,3
2022-07-24 04:00:00+00:00,74.9,5.0,14.98,23.41,3
2022-07-25 04:00:00+00:00,371.9,24.0,15.5,59.08,3
2022-07-28 04:00:00+00:00,364.0,24.0,15.17,51.03,3
2022-07-29 04:00:00+00:00,353.4,24.0,14.73,52.41,3
2022-07-30 04:00:00+00:00,349.5,24.0,14.56,50.28,3
2022-07-31 03:00:00+00:00,322.9,23.0,14.04,47.92,3
2022-08-01 03:00:00+00:00,166.5,10.8,15.42,31.22,3
2022-08-02 03:00:00+00:00,95.9,9.5,10.09,21.78,3
2022-08-03 04:00:00+00:00,119.7,8.6,13.92,33.35,3
2022-08-04 04:00:00+00:00,340.5,23.7,14.37,62.05,3
2022-08-05 04:00:00+00:00,30.9,2.7,11.44,15.96,3
2022-08-06 04:00:00+00:00,237.1,18.8,12.61,40.35,3
2022-08-07 04:00:00+00:00,314.8,23.4,13.45,48.89,3
2022-08-08 04:00:00+00:00,299.8,23.8,12.6,51.64,3
2022-08-09 04:00:00+00:00,26.2,2.2,11.91,13.83,3
2022-08-10 04:00:00+00:00,62.4,5.1,12.24,23.6,3
2022-08-11 04:00:00+00:00,311.1,22.3,13.95,53.81,3
2022-08-12 04:00:00+00:00,340.0,24.0,14.17,51.71,3
2022-08-13 04:00:00+00:00,344.8,24.0,14.37,51.81,3
2022-08-14 04:00:00+00:00,307.0,21.1,14.55,49.27,3
2022-08-15 04:00:00+00:00,330.4,24.0,13.77,48.91,3
2022-08-16 03:00:00+00:00,329.0,23.0,14.3,46.61,3
2022-08-17 03:00:00+00:00,335.1,24.0,13.96,52.34,3
2022-08-18 03:00:00+00:00,324.9,24.0,13.54,48.35,3
2022-08-19 03:00:00+00:00,322.4,24.0,13.43,53.24,3
2022-08-20 03:00:00+00:00,331.8,24.0,13.83,56.78,3
2022-08-21 03:00:00+00:00,322.9,24.0,13.45,49.8,3
2022-08-22 02:00:00+00:00,305.4,23.0,13.28,47.73,3
2022-08-23 02:00:00+00:00,134.0,8.9,15.06,25.39,3
2022-08-24 02:00:00+00:00,84.5,7.0,12.07,21.47,3
2022-08-25 02:00:00+00:00,125.0,8.9,14.04,29.04,3
2022-08-26 02:00:00+00:00,308.8,23.0,13.43,53.67,3
2022-08-27 02:00:00+00:00,335.5,24.0,13.98,50.63,3
2022-08-28 02:00:00+00:00,326.3,23.0,14.19,53.2,3
2022-08-29 02:00:00+00:00,283.3,22.3,12.7,42.29,3
2022-08-30 00:00:00+00:00,0.0,0.0,,9.66,3
2022-08-31 00:00:00+00:00,0.0,0.0,,9.05,3
2022-09-01 00:00:00+00:00,0.0,0.0,,7.88,3
2022-09-02 00:00:00+00:00,0.0,0.0,,8.87,3
2022-09-03 00:00:00+00:00,0.0,0.0,,9.5,3
2022-09-04 00:00:00+00:00,0.0,0.0,,10.74,3
2022-09-05 00:00:00+00:00,24.4,1.4,17.43,16.65,3
2022-09-06 00:00:00+00:00,0.0,0.0,,9.7,3
2022-09-07 00:00:00+00:00,1.8,0.4,4.5,10.81,3
2022-09-08 00:00:00+00:00,427.0,24.0,17.79,101.38,3
2022-09-09 00:00:00+00:00,258.3,17.0,15.19,48.14,3
2022-09-10 00:00:00+00:00,0.0,0.0,,9.21,3
2022-09-11 00:00:00+00:00,200.6,15.6,12.86,42.71,3
2022-09-12 00:00:00+00:00,128.7,11.0,11.7,29.36,3
2022-09-13 00:00:00+00:00,0.0,0.0,,10.37,3
2022-09-14 00:00:00+00:00,7.0,1.0,7.0,14.85,3
2022-09-15 00:00:00+00:00,0.0,0.0,,11.8,3
2022-09-16 00:00:00+00:00,3.8,0.5,7.6,13.47,3
2022-09-17 00:00:00+00:00,311.3,17.8,17.49,73.25,3
2022-09-18 00:00:00+00:00,0.0,0.0,,12.93,3
2022-09-19 00:00:00+00:00,318.3,17.4,18.29,93.01,3
2022-09-20 00:00:00+00:00,459.8,24.0,19.16,126.86,3
2022-09-21 01:00:00+00:00,496.0,25.0,19.84,124.39,3
2022-09-22 01:00:00+00:00,444.1,24.0,18.5,99.87,3
2022-09-23 01:00:00+00:00,420.2,22.3,18.84,88.88,3
2022-09-24 01:00:00+00:00,431.7,24.0,17.99,90.12,3
2022-09-25 02:00:00+00:00,451.0,25.0,18.04,95.58,3
2022-09-26 02:00:00+00:00,427.0,24.0,17.79,90.62,3
2022-09-27 02:00:00+00:00,419.7,24.0,17.49,86.81,3
2022-09-28 02:00:00+00:00,425.6,24.0,17.73,91.69,3
2022-09-29 03:00:00+00:00,430.0,25.0,17.2,98.38,3
2022-09-30 03:00:00+00:00,210.7,14.7,14.33,41.72,3
2022-10-01 03:00:00+00:00,304.3,19.7,15.45,64.77,3
2022-10-02 03:00:00+00:00,242.6,17.1,14.19,48.51,3
2022-10-03 03:00:00+00:00,181.9,13.6,13.38,32.54,3
2022-10-04 03:00:00+00:00,160.7,11.6,13.85,33.05,3
2022-10-05 03:00:00+00:00,86.0,7.2,11.94,21.64,3
2022-10-06 04:00:00+00:00,327.4,25.0,13.1,49.19,3
2022-10-07 04:00:00+00:00,115.0,7.3,15.75,20.82,3
2022-10-08 04:00:00+00:00,180.5,12.8,14.1,30.54,3
2022-10-09 04:00:00+00:00,374.7,24.0,15.61,45.35,3
2022-10-10 04:00:00+00:00,303.3,17.8,17.04,57.26,3
2022-10-11 04:00:00+00:00,72.6,11.2,6.48,34.03,3
2022-10-12 04:00:00+00:00,91.1,6.2,14.69,25.71,3
2022-10-13 04:00:00+00:00,397.8,24.0,16.58,121.12,3
2022-10-14 04:00:00+00:00,296.1,18.3,16.18,76.34,3
2022-10-15 04:00:00+00:00,39.2,3.1,12.65,14.33,3
2022-10-16 04:00:00+00:00,85.0,9.7,8.76,28.49,3
2022-10-17 04:00:00+00:00,271.8,16.0,16.99,80.3,3
2022-10-18 03:00:00+00:00,419.7,23.0,18.25,111.61,3
2022-10-19 03:00:00+00:00,444.6,23.7,18.76,109.13,3
2022-10-20 02:00:00+00:00,438.8,23.0,19.08,103.98,3
2022-10-21 02:00:00+00:00,454.1,24.0,18.92,113.16,3
2022-10-22 01:00:00+00:00,445.1,23.0,19.35,109.18,3
2022-10-23 00:00:00+00:00,426.6,23.0,18.55,109.95,3
2022-10-24 00:00:00+00:00,423.7,24.0,17.65,91.01,3
2022-10-24 23:00:00+00:00,396.0,23.0,17.22,83.09,3
2022-10-25 22:00:00+00:00,406.9,23.0,17.69,82.38,3
2022-10-26 21:00:00+00:00,408.6,23.0,17.77,82.78,3
2022-10-27 20:00:00+00:00,395.8,23.0,17.21,87.53,3
2022-10-28 20:00:00+00:00,419.4,24.0,17.48,83.73,3
2022-10-29 19:00:00+00:00,397.4,23.0,17.28,77.36,3
2022-10-30 19:00:00+00:00,420.7,24.0,17.53,80.46,3
2022-10-31 18:00:00+00:00,397.2,23.0,17.27,75.47,3
2022-11-01 18:00:00+00:00,322.0,20.0,16.1,58.51,3
2022-11-02 18:00:00+00:00,0.0,0.0,,8.87,3
2022-11-03 18:00:00+00:00,174.5,10.7,16.31,37.46,3
2022-11-04 18:00:00+00:00,316.8,22.2,14.27,44.22,3
2022-11-05 18:00:00+00:00,333.0,24.0,13.88,50.17,3
2022-11-06 18:00:00+00:00,75.2,6.4,11.75,14.82,3
2022-11-07 18:00:00+00:00,0.0,0.0,,7.7,3
2022-11-08 18:00:00+00:00,0.0,0.0,,9.95,3
2022-11-09 18:00:00+00:00,0.0,0.0,,10.0,3
2022-11-10 18:00:00+00:00,6.0,0.9,6.67,11.42,3
2022-11-11 18:00:00+00:00,143.8,11.0,13.07,29.39,3
2022-11-12 18:00:00+00:00,333.2,24.0,13.88,52.68,3
2022-11-13 18:00:00+00:00,327.8,24.0,13.66,50.27,3
2022-11-14 17:00:00+00:00,296.5,23.0,12.89,47.87,3
2022-11-15 17:00:00+00:00,334.2,24.0,13.93,56.92,3
2022-11-16 17:00:00+00:00,295.0,22.1,13.35,47.5,3
2022-11-17 17:00:00+00:00,108.8,7.6,14.32,25.79,3
2022-11-18 17:00:00+00:00,346.9,24.0,14.45,47.21,3
2022-11-19 17:00:00+00:00,299.9,21.1,14.21,41.86,3
2022-11-20 17:00:00+00:00,11.0,1.0,11.0,10.03,3
2022-11-21 17:00:00+00:00,30.4,3.2,9.5,17.8,3
2022-11-22 17:00:00+00:00,412.1,24.0,17.17,81.15,3
2022-11-23 18:00:00+00:00,430.0,25.0,17.2,90.68,3
2022-11-24 18:00:00+00:00,393.9,24.0,16.41,87.74,3
2022-11-25 18:00:00+00:00,415.2,24.0,17.3,89.17,3
2022-11-26 18:00:00+00:00,308.4,18.2,16.95,66.61,3
2022-11-27 18:00:00+00:00,0.0,0.0,,14.41,3
2022-11-28 19:00:00+00:00,422.2,23.0,18.36,99.48,3
2022-11-29 19:00:00+00:00,480.0,24.0,20.0,131.03,3
2022-11-30 20:00:00+00:00,501.7,25.0,20.07,135.03,3
2022-12-01 20:00:00+00:00,466.0,24.0,19.42,122.02,3
2022-12-02 21:00:00+00:00,427.6,25.0,17.1,101.05,3
2022-12-03 21:00:00+00:00,410.3,24.0,17.1,86.54,3
2022-12-04 22:00:00+00:00,405.1,25.0,16.2,84.34,3
2022-12-05 22:00:00+00:00,377.6,24.0,15.73,83.1,3
2022-12-06 23:00:00+00:00,413.2,25.0,16.53,87.29,3
2022-12-08 00:00:00+00:00,416.8,25.0,16.67,94.9,3
2022-12-09 00:00:00+00:00,373.6,24.0,15.57,77.56,3
2022-12-10 01:00:00+00:00,397.5,25.0,15.9,91.68,3
2022-12-11 02:00:00+00:00,404.0,25.0,16.16,85.35,3
2022-12-12 02:00:00+00:00,381.6,24.0,15.9,79.89,3
2022-12-13 03:00:00+00:00,395.3,25.0,15.81,86.82,3
2022-12-14 03:00:00+00:00,383.2,24.0,15.97,79.53,3
2022-12-15 04:00:00+00:00,406.4,25.0,16.26,76.36,3
2022-12-16 04:00:00+00:00,344.5,20.1,17.14,81.79,3
2022-12-17 04:00:00+00:00,226.1,12.7,17.8,57.08,3
2022-12-18 04:00:00+00:00,147.9,10.2,14.5,35.45,3
2022-12-19 04:00:00+00:00,19.7,1.6,12.31,17.47,3
2022-12-20 04:00:00+00:00,163.9,11.6,14.13,40.07,3
2022-12-21 04:00:00+00:00,345.8,24.0,14.41,62.6,3
2022-12-22 04:00:00+00:00,260.1,20.0,13.01,43.51,3
2022-12-23 04:00:00+00:00,10.4,0.8,13.0,10.81,3
2022-12-24 04:00:00+00:00,43.6,3.6,12.11,15.55,3
2022-12-25 04:00:00+00:00,98.4,8.7,11.31,27.42,3
2022-12-26 04:00:00+00:00,208.0,12.5,16.64,64.12,3
2022-12-27 04:00:00+00:00,448.0,23.7,18.9,113.24,3
2022-12-28 03:00:00+00:00,439.0,23.0,19.09,113.79,3
2022-12-29 02:00:00+00:00,448.0,23.0,19.48,111.93,3
2022-12-30 02:00:00+00:00,456.0,24.0,19.0,121.29,3
2022-12-31 01:00:00+00:00,433.0,23.0,18.83,112.46,3
2023-01-01 00:00:00+00:00,431.0,23.0,18.74,114.7,3
2023-01-02 00:00:00+00:00,429.0,24.0,17.88,104.58,3
2023-01-02 23:00:00+00:00,395.0,23.0,17.17,87.86,3
2023-01-03 22:00:00+00:00,397.0,23.0,17.26,82.66,3
2023-01-04 21:00:00+00:00,351.0,23.0,15.26,60.88,3
2023-01-05 20:00:00+00:00,401.0,23.0,17.43,92.73,3
2023-01-06 20:00:00+00:00,417.0,24.0,17.38,90.97,3
2023-01-07 19:00:00+00:00,397.0,23.0,17.26,89.01,3
2023-01-08 19:00:00+00:00,413.0,24.0,17.21,88.72,3
2023-01-09 18:00:00+00:00,399.0,23.0,17.35,83.58,3
2023-01-10 18:00:00+00:00,326.0,24.0,13.58,43.89,3
2023-01-11 18:00:00+00:00,214.0,15.9,13.46,32.94,3
2023-01-12 18:00:00+00:00,16.0,1.6,10.0,9.91,3
2023-01-13 18:00:00+00:00,165.0,12.0,13.75,28.82,3
2023-01-14 18:00:00+00:00,6.0,1.5,4.0,10.23,3
2023-01-15 18:00:00+00:00,237.0,16.8,14.11,35.6,3
2023-01-16 18:00:00+00:00,343.0,24.0,14.29,47.09,3
2023-01-17 18:00:00+00:00,140.0,10.2,13.73,24.03,3
2023-01-18 18:00:00+00:00,3.0,0.7,4.29,9.91,3
2023-01-19 18:00:00+00:00,188.0,13.0,14.46,31.15,3
2023-01-20 18:00:00+00:00,324.0,22.6,14.34,50.76,3
2023-01-21 18:00:00+00:00,339.0,24.0,14.13,52.39,3
2023-01-22 17:00:00+00:00,301.0,23.0,13.09,50.03,3
2023-01-23 17:00:00+00:00,333.0,24.0,13.88,54.98,3
2023-01-24 17:00:00+00:00,159.0,10.9,14.59,26.48,3
2023-01-25 17:00:00+00:00,149.0,11.3,13.19,27.6,3
2023-01-26 17:00:00+00:00,368.0,23.5,15.66,61.56,3
2023-01-27 17:00:00+00:00,215.0,14.9,14.43,36.89,3
2023-01-28 17:00:00+00:00,138.0,11.2,12.32,22.54,3
2023-01-29 17:00:00+00:00,33.6,2.6,12.92,19.31,3
2023-01-30 18:00:00+00:00,387.4,25.0,15.5,71.8,3
2023-01-31 18:00:00+00:00,371.0,24.0,15.46,64.9,3
2023-02-01 18:00:00+00:00,390.0,24.0,16.25,66.64,3
2023-02-02 18:00:00+00:00,349.0,24.0,14.54,56.81,3
2023-02-03 18:00:00+00:00,345.0,24.0,14.38,58.29,3
2023-02-04 18:00:00+00:00,117.0,7.8,15.0,28.79,3
2023-02-05 18:00:00+00:00,18.8,1.5,12.53,17.72,3
2023-02-06 19:00:00+00:00,348.2,25.0,13.93,56.92,3
2023-02-07 19:00:00+00:00,322.0,24.0,13.42,56.67,3
2023-02-08 19:00:00+00:00,328.0,24.0,13.67,55.18,3
2023-02-09 20:00:00+00:00,359.0,25.0,14.36,59.39,3
2023-02-10 20:00:00+00:00,335.5,24.0,13.98,53.06,3
2023-02-11 21:00:00+00:00,347.5,25.0,13.9,59.24,3
2023-02-12 21:00:00+00:00,340.0,24.0,14.17,52.46,3
2023-02-13 22:00:00+00:00,349.0,25.0,13.96,52.45,3
2023-02-14 22:00:00+00:00,330.0,24.0,13.75,52.08,3
2023-02-15 23:00:00+00:00,359.0,25.0,14.36,61.01,3
2023-02-16 23:00:00+00:00,336.0,24.0,14.0,51.9,3
2023-02-18 00:00:00+00:00,335.0,25.0,13.4,53.39,3
2023-02-19 00:00:00+00:00,331.0,24.0,13.79,53.57,3
2023-02-20 01:00:00+00:00,334.0,25.0,13.36,54.71,3
2023-02-21 01:00:00+00:00,314.0,24.0,13.08,55.89,3
2023-02-22 02:00:00+00:00,322.0,25.0,12.88,56.48,3
2023-02-23 02:00:00+00:00,336.0,24.0,14.0,53.09,3
2023-02-24 03:00:00+00:00,346.0,25.0,13.84,51.78,3
2023-02-25 03:00:00+00:00,335.0,24.0,13.96,50.61,3
2023-02-26 03:00:00+00:00,352.0,24.0,14.67,56.08,3
2023-02-27 04:00:00+00:00,352.0,25.0,14.08,56.71,3
2023-02-28 04:00:00+00:00,286.0,21.2,13.49,48.14,3
2023-03-01 04:00:00+00:00,0.0,0.0,,16.16,3
2023-03-02 04:00:00+00:00,49.0,4.0,12.25,19.78,3
2023-03-03 04:00:00+00:00,175.0,13.3,13.16,32.15,3
2023-03-04 04:00:00+00:00,205.0,16.7,12.28,35.48,3
2023-03-05 04:00:00+00:00,39.9,4.5,8.87,15.21,3
2023-03-06 04:00:00+00:00,0.0,0.0,,8.04,3
