,SOG,heading,draught,wind_val,wind_direction,wave_val,wave_direction,stream_val,stream_direction,R_added
15056,15.15,236.375,12.8,2.625,158.0,1.4825000000000002,125.6875,0.064375,323.875,327.82896208576256
15057,15.441666666666665,238.75,12.800000000000002,4.286666666666665,226.5,1.3775000000000004,139.0,0.1383333333333333,275.8333333333333,311.17817881114104
15058,15.469230769230771,239.69230769230768,12.800000000000002,4.0,219.69230769230768,1.4546153846153846,142.53846153846155,0.1753846153846153,263.0,325.49714018222915
15059,14.994117647058824,238.8235294117647,12.8,5.772941176470589,201.64705882352945,1.3847058823529412,159.76470588235293,0.2564705882352941,249.23529411764707,456.8361826359808
15061,15.1125,237.125,12.8,6.735000000000001,201.8125,1.3443750000000003,173.6875,0.234375,264.5,415.823064656104
15062,15.40714285714286,238.0,12.800000000000002,7.17,194.07142857142856,1.358571428571429,178.64285714285714,0.2528571428571428,284.2142857142857,343.467534105655
15063,15.407142857142858,237.78571428571428,12.800000000000002,6.807142857142859,171.0,1.404285714285714,187.7142857142857,0.2442857142857142,293.2857142857143,329.115887035444
15064,15.076923076923077,217.53846153846155,12.800000000000002,7.000000000000001,164.53846153846155,1.4346153846153844,187.15384615384616,0.2807692307692307,294.61538461538464,366.0863134636208
15065,14.85714285714286,206.2142857142857,12.800000000000002,3.004285714285714,75.14285714285714,0.6221428571428572,79.57142857142857,0.1735714285714285,126.35714285714286,397.7486386316592
15066,14.528571428571428,204.6428571428572,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,451.8519407748495
15068,14.40714285714286,204.8571428571429,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,389.3490016616023
15069,14.035714285714286,206.07142857142856,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,461.7934775588644
15070,13.963636363636368,208.1818181818182,12.8,0.0,0.0,0.0,0.0,0.0,0.0,475.89987001482905
15072,13.894736842105264,212.0,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,489.4018412560408
15073,13.75625,213.4375,12.8,0.0,0.0,0.0,0.0,0.0,0.0,516.5903749715433
15075,13.380000000000004,215.13333333333333,12.800000000000004,5.989999999999999,168.0,2.03,176.66666666666666,1.2433333333333332,59.0,157.78425125368472
15076,13.109090909090911,215.63636363636363,12.8,6.461818181818182,169.54545454545453,2.059090909090909,177.72727272727272,1.314545454545455,60.18181818181818,188.4944541193593
15077,13.03846153846154,214.30769230769232,12.800000000000002,7.106153846153845,163.6153846153846,2.2007692307692315,176.84615384615384,0.896923076923077,65.07692307692308,364.12412849058455
15078,13.484615384615385,208.46153846153845,12.800000000000002,6.380769230769231,156.6153846153846,2.2530769230769234,178.23076923076923,0.6130769230769232,44.69230769230769,346.1305191453456
15079,13.7375,209.4375,12.8,6.76375,160.25,2.3525,176.75,0.3975,27.0,369.404740102348
15081,13.72,211.9333333333333,12.800000000000004,5.9300000000000015,169.0,2.3399999999999994,176.0,0.5300000000000001,346.0,383.61510044517263
15083,14.01818181818182,205.27272727272728,12.8,5.761818181818182,169.9090909090909,2.2745454545454544,171.72727272727272,0.7481818181818182,352.09090909090907,227.3378470557516
15085,14.259999999999996,210.2,12.800000000000004,5.955333333333332,159.46666666666667,2.486666666666667,167.8,0.3113333333333333,47.266666666666666,305.16588182611315
15086,14.342857142857143,214.57142857142856,12.800000000000002,5.971428571428571,158.42857142857142,2.5557142857142856,169.85714285714286,0.3428571428571428,88.28571428571429,324.9727091484277
15087,14.207142857142856,216.2142857142857,12.800000000000002,5.667142857142856,151.57142857142858,2.721428571428571,168.42857142857142,0.4885714285714287,116.42857142857144,396.86020784377297
15088,14.278571428571428,218.57142857142856,12.800000000000002,6.5492857142857135,153.07142857142858,2.872142857142857,168.14285714285714,0.6385714285714287,143.42857142857142,476.55983712887416
15090,14.441666666666668,207.8333333333333,12.800000000000002,6.729166666666667,144.25,2.4050000000000007,167.41666666666666,0.4774999999999998,274.1666666666667,463.3643291729844
15092,14.550000000000002,209.4,12.800000000000002,6.244,138.95,2.3119999999999994,163.4,0.448,288.05,402.82092154254
15093,14.86111111111111,208.72222222222223,12.800000000000002,5.288333333333333,138.55555555555554,2.2616666666666663,161.88888888888889,0.3855555555555555,292.3333333333333,324.7762621261322
15094,14.6375,207.75,12.8,4.536875,138.0625,2.191875,159.4375,0.300625,291.625,364.4287127424665
15095,15.133333333333333,210.9333333333333,12.800000000000004,4.611999999999999,131.8,2.178,160.0,0.3059999999999999,287.4,282.27651287953427
15096,15.211764705882354,210.7058823529412,12.8,3.5235294117647054,124.41176470588236,2.0829411764705883,159.52941176470588,0.3252941176470589,280.05882352941177,283.3274717407054
15098,15.330769230769231,208.92307692307693,12.800000000000002,2.946153846153846,99.92307692307692,1.97,156.30769230769232,0.5438461538461538,292.7692307692308,238.3564309891877
15100,15.664705882352942,208.4705882352941,12.8,3.1170588235294123,77.23529411764706,1.904117647058824,155.41176470588235,0.38,280.52941176470586,195.1799390017145
15101,16.066666666666663,211.91666666666663,12.800000000000002,3.5250000000000004,71.83333333333333,1.8575,157.41666666666666,0.3758333333333334,251.0833333333333,182.7962607693028
15103,15.717647058823529,216.52941176470588,12.8,3.9694117647058818,61.76470588235294,1.7905882352941176,157.1764705882353,0.5070588235294117,204.94117647058823,329.81332258145824
15104,15.417647058823531,215.94117647058823,12.8,3.85,65.0,1.79,157.0,0.44,217.0,366.9142020114001
15106,14.90666666666667,213.0,12.800000000000004,4.746666666666667,44.0,1.653333333333333,147.66666666666666,0.1633333333333332,119.66666666666669,295.8388125955328
15107,14.823076923076924,211.46153846153845,12.800000000000002,5.579230769230768,43.15384615384615,1.593076923076923,148.15384615384616,0.1246153846153846,247.6153846153846,354.1965356767322
15108,15.316666666666665,210.8333333333333,12.800000000000002,5.9925,32.833333333333336,1.5816666666666668,146.66666666666666,0.1808333333333333,244.0833333333333,276.6626630893302
15111,16.177777777777777,213.72222222222223,12.800000000000002,6.39,177.0,1.505,142.5,0.5850000000000001,251.0,220.18166595071784
15112,16.0,214.6875,12.8,6.0287500000000005,342.9375,1.49875,138.1875,0.43875,196.25,236.2686468274076
15113,15.413333333333332,215.0,12.800000000000004,6.904666666666666,337.46666666666664,1.5199999999999998,139.8,0.402,185.06666666666663,325.3915919779711
15114,15.6,217.45454545454547,12.8,7.241818181818181,340.3636363636364,1.5345454545454549,122.0,0.2036363636363636,144.63636363636363,178.985390316112
15115,15.347058823529414,215.1764705882353,12.8,7.408235294117647,343.11764705882354,1.558823529411765,88.76470588235294,0.2229411764705882,101.41176470588236,171.41169668261136
15116,15.6,215.05882352941177,12.8,7.970000000000001,348.8235294117647,1.6458823529411768,10.176470588235292,0.26,109.88235294117646,130.08268528791564
15118,15.540000000000004,216.86666666666667,12.800000000000004,7.580000000000003,348.06666666666666,1.6693333333333338,2.7333333333333334,0.4753333333333335,224.4,347.2908869789959
15119,15.1,214.7058823529412,12.8,7.159411764705882,349.88235294117646,1.5911764705882354,11.352941176470589,0.5270588235294118,219.05882352941177,453.6467143215233
15120,15.76315789473684,214.52631578947367,12.800000000000002,6.424210526315791,353.63157894736844,1.53,29.36842105263158,0.4589473684210526,186.7894736842105,278.91376246329355
15121,16.378947368421056,213.7894736842105,12.800000000000002,5.789473684210527,357.57894736842104,1.5168421052631578,48.10526315789474,0.5563157894736842,168.42105263157896,152.30919122935302
15122,15.761904761904765,213.66666666666663,12.800000000000002,5.352857142857144,190.52380952380952,1.452857142857143,71.61904761904762,0.465238095238095,170.33333333333334,253.2995141729948
15123,15.461111111111112,214.0555555555556,12.800000000000002,4.590000000000001,4.333333333333333,1.4144444444444444,85.38888888888889,0.3083333333333333,167.83333333333334,264.60917866787804
15127,14.789473684210526,215.1578947368421,12.800000000000002,1.7384210526315786,141.52631578947367,1.2915789473684212,166.52631578947367,0.5700000000000001,184.42105263157896,500.9113352312113
15129,15.425,215.375,12.8,3.224375,93.875,1.294375,176.3125,0.479375,185.4375,348.5565067524569
15130,14.988235294117649,216.64705882352945,12.8,1.796470588235294,51.8235294117647,0.7000000000000002,94.11764705882354,0.1823529411764705,89.41176470588235,233.9358237841184
15131,14.686666666666662,216.13333333333333,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,335.04526147206127
15132,14.472727272727274,258.72727272727275,12.8,0.0,0.0,0.0,0.0,0.0,0.0,308.1920259299236
15133,14.525,254.91666666666663,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,298.25538641425067
15134,14.486666666666668,262.4,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,305.5427700763661
15135,14.0375,264.125,12.8,0.0,0.0,0.0,0.0,0.0,0.0,390.9394219452432
15136,14.05,266.1666666666667,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,388.557773669984
15137,14.461111111111112,266.44444444444446,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,310.39949731277125
15138,14.941176470588236,265.05882352941177,12.8,0.0,0.0,0.0,0.0,0.0,0.0,218.8289578274301
15140,14.6,264.44444444444446,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,283.9869471015313
15141,15.041176470588235,267.2352941176471,12.8,0.0,0.0,0.0,0.0,0.0,0.0,199.6590116675551
15142,14.814285714285717,261.42857142857144,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,243.1131699149724
15143,14.86875,259.0625,12.8,0.0,0.0,0.0,0.0,0.0,0.0,232.69654790995185
15144,14.821428571428577,257.7857142857143,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,241.74767747972635
15145,14.66153846153846,252.69230769230768,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,272.26642384244326
15146,14.492857142857142,259.42857142857144,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,304.36612635606025
15148,14.590909090909092,272.8181818181818,12.8,3.684545454545455,129.0909090909091,0.957272727272727,97.45454545454544,0.1063636363636363,52.18181818181818,255.80995469572483
15149,14.159999999999998,281.26666666666665,12.800000000000004,8.767333333333335,287.3333333333333,2.124,220.2,0.2779999999999999,111.8,266.58780035321
15150,14.66,285.3333333333333,12.800000000000004,9.784,296.6,2.158000000000001,236.4,0.244,101.6,181.97891465116788
15151,14.500000000000002,291.75,12.800000000000002,10.237499999999995,310.0,2.076666666666667,248.3333333333333,0.1558333333333333,81.83333333333333,252.9927276813453
15152,14.575,285.0,12.800000000000002,9.78,323.0,1.985,260.25,0.15,60.0,249.43680094942783
15155,16.023529411764706,314.4117647058824,12.8,0.0,0.0,0.0,0.0,0.0,0.0,148.03678830938202
15156,15.74,317.06666666666666,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,205.57322351940212
15157,14.915384615384612,315.9230769230769,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,371.56005284728303
15158,14.20625,313.1875,12.8,0.0,0.0,0.0,0.0,0.0,0.0,513.9907831706195
15159,14.300000000000002,317.0,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,495.1570318323111
15160,14.35625,316.125,12.8,0.0,0.0,0.0,0.0,0.0,0.0,483.8675127227464
15161,14.38823529411765,310.88235294117646,12.8,0.0,0.0,0.0,0.0,0.0,0.0,477.4503879278649
15162,14.623529411764707,310.8235294117647,12.8,0.0,0.0,0.0,0.0,0.0,0.0,430.2475243613102
15164,15.194117647058825,313.5882352941176,12.8,0.0,0.0,0.0,0.0,0.0,0.0,315.3945405243635
15165,15.952941176470588,314.88235294117646,12.8,0.0,0.0,0.0,0.0,0.0,0.0,162.4429724012474
15166,16.00625,314.25,12.8,6.7875000000000005,206.75,2.51,232.25,0.45125,40.0,164.82513102488008
15167,15.770588235294118,316.47058823529414,12.8,6.577058823529413,202.58823529411765,2.4823529411764707,230.4705882352941,0.2741176470588236,53.76470588235294,185.726348569914
15168,15.84666666666667,315.6,12.800000000000004,5.4866666666666655,188.46666666666667,2.4786666666666664,229.8,0.2033333333333333,60.66666666666666,163.16046725869853
15169,16.199999999999996,319.15384615384613,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,162.68517649126784
15170,16.15625,318.8125,12.8,0.0,0.0,0.0,0.0,0.0,0.0,171.8688927562281
15174,16.3625,313.3125,12.8,0.0,0.0,0.0,0.0,0.0,0.0,128.34207897009742
15175,16.600000000000005,320.27777777777777,12.800000000000002,8.643333333333334,145.22222222222223,2.724444444444445,222.0555555555556,0.3055555555555556,337.3333333333333,197.77830703999985
15176,16.36842105263158,319.1578947368421,12.800000000000002,8.93736842105263,144.31578947368422,2.72,218.26315789473685,0.3810526315789474,337.1578947368421,273.6123702179128
15177,16.3125,318.625,12.8,9.240000000000002,143.625,2.7775000000000003,216.25,0.32125,324.125,268.0949092727068
15178,16.293333333333333,319.6666666666667,12.800000000000004,9.48,143.0,2.8100000000000005,213.8,0.2719999999999999,322.0,252.9014396960765
15179,16.30714285714286,320.57142857142856,12.800000000000002,9.47357142857143,141.85714285714286,2.807857142857143,213.28571428571428,0.2249999999999999,328.2142857142857,230.5722342217952
15180,16.142857142857142,320.7857142857143,12.800000000000002,5.491428571428571,80.0,1.6228571428571428,121.71428571428572,0.1314285714285714,191.42857142857144,140.5593773237092
15182,16.29375,320.75,12.8,0.0,0.0,0.0,0.0,0.0,0.0,136.41850981220614
15183,16.099999999999998,320.46666666666664,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,177.0618350615183
15184,16.2625,321.75,12.8,0.0,0.0,0.0,0.0,0.0,0.0,143.00960634456465
15185,16.25,320.9375,12.8,0.0,0.0,0.0,0.0,0.0,0.0,145.6422963908892
15186,16.0875,320.875,12.8,0.0,0.0,0.0,0.0,0.0,0.0,179.66568255565335
15187,16.005555555555556,321.1111111111111,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,196.6824168075475
15188,15.766666666666667,322.5,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,245.8459700107188
15189,15.846666666666668,323.0,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,229.4435545715829
15190,15.94375,322.875,12.8,0.0,0.0,0.0,0.0,0.0,0.0,209.45977196397405
15191,16.075,322.1666666666667,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,182.2673505311334
15192,16.05,321.0625,12.8,0.0,0.0,0.0,0.0,0.0,0.0,187.46422976214967
15193,16.254545454545454,324.54545454545456,12.8,0.0,0.0,0.0,0.0,0.0,0.0,144.6852052164459
15194,16.14166666666667,323.25,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,168.3664039208437
15195,16.000000000000004,321.7857142857143,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,197.8328791629192
15196,15.9,322.8235294117647,12.8,0.0,0.0,0.0,0.0,0.0,0.0,218.47746046365123
15198,16.099999999999998,321.05263157894734,12.800000000000002,7.684736842105263,135.10526315789474,2.6347368421052635,174.47368421052633,0.3005263157894736,325.7894736842105,296.6731355497009
15199,16.013333333333335,322.93333333333334,12.800000000000004,7.584,136.2,2.632,174.0,0.2659999999999999,310.0,298.39140697272205
15201,16.13157894736842,322.7368421052632,12.800000000000002,6.953684210526316,139.89473684210526,2.6731578947368426,183.1052631578948,0.2094736842105263,282.6842105263158,234.9431023360856
15202,16.066666666666666,322.75,12.800000000000002,7.124166666666667,141.5,2.655,181.8333333333333,0.165,282.5833333333333,234.5988549826939
15203,16.211764705882352,322.88235294117646,12.8,0.0,0.0,0.0,0.0,0.0,0.0,153.68165186419992
15204,16.235714285714288,321.85714285714283,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,128.60043893737134
15205,16.17058823529412,321.5882352941176,12.8,0.0,0.0,0.0,0.0,0.0,0.0,142.1874647882812
15206,16.226666666666667,322.8,12.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,130.49165693158648
15207,16.071428571428566,321.57142857142856,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,162.75737060338463
15208,15.95882352941176,324.3529411764706,12.8,0.0,0.0,0.0,0.0,0.0,0.0,185.95199563346023
15209,16.00769230769231,324.7692307692308,12.800000000000002,4.180000000000001,73.84615384615384,1.2246153846153849,89.6923076923077,0.063076923076923,151.23076923076923,150.72061423003595
15210,15.759999999999998,322.93333333333334,12.800000000000004,9.125333333333334,159.13333333333333,2.615333333333333,194.0,0.188,349.0,293.13834610706044
15211,15.866666666666667,323.0,12.800000000000004,9.3,158.66666666666666,2.613333333333334,193.0,0.18,10.0,253.35319387118432
15212,15.811111111111112,323.22222222222223,12.8,9.111111111111107,156.22222222222223,2.5644444444444443,191.22222222222223,0.2088888888888889,20.22222222222222,261.0722687574339
15213,15.75,323.5,12.8,9.0,152.5,2.515,189.5,0.2299999999999999,14.5,285.657049843879
15214,15.75,324.0,12.8,4.44,75.5,1.26,94.5,0.115,168.0,186.89402385962228
15215,15.7,324.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,238.74940714139325
15220,15.699999999999998,326.0,12.800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,143.01112817437013
15222,15.74,324.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,135.12886352683256
